Circuit: * Z:\home\peter\repos\pwm-charge-controller\ltspice\pwm5.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.000491103 to 0.000491104
Heightened Def Con from 0.000491104 to 0.000491105
Heightened Def Con from 0.000491107 to 0.000491108
Heightened Def Con from 0.000491108 to 0.000491109
Heightened Def Con from 0.000491109 +to 0.000491109
Heightened Def Con from 0.000491109 to 0.00049111
Heightened Def Con from 0.00049111 to 0.00049111
Heightened Def Con from 0.00049111 to 0.000491111
Heightened Def Con from 0.000491111 to 0.000491112
Heightened Def Con from 0.000491112 to 0.000491113
Heightened Def Con from 0.000491115 to 0.000491116
Heightened Def Con from 0.000491116 to 0.000491117
Heightened Def Con from 0.000491118 +to 0.000491118
Heightened Def Con from 0.000491118 to 0.000491119
Heightened Def Con from 0.000491119 to 0.000491119
Heightened Def Con from 0.00049112 to 0.000491121
Heightened Def Con from 0.000491124 ++to 0.000491125
Heightened Def Con from 0.000491125 ++to 0.000491125
Heightened Def Con from 0.000491125 to 0.000491125
Heightened Def Con from 0.000491125 +to 0.000491125
Heightened Def Con from 0.000491125 to 0.000491127
Heightened Def Con from 0.000491129 to 0.00049113
Heightened Def Con from 0.00049113 to 0.000491132
Heightened Def Con from 0.000491132 to 0.000491133
Heightened Def Con from 0.000491136 +to 0.000491137
Heightened Def Con from 0.000491139 +to 0.000491139
Heightened Def Con from 0.000491139 to 0.00049114
Heightened Def Con from 0.000491145 to 0.000491146
Heightened Def Con from 0.000491146 to 0.000491146
Heightened Def Con from 0.000491146 ++to 0.000491147
Heightened Def Con from 0.000491147 +to 0.000491147
Heightened Def Con from 0.000491147 to 0.000491147
Heightened Def Con from 0.000491147 +to 0.000491147
Heightened Def Con from 0.000491147 to 0.000491148
Heightened Def Con from 0.000491151 +to 0.000491152
Heightened Def Con from 0.000491168 to 0.000491168
Heightened Def Con from 0.000491168 +to 0.000491168
Heightened Def Con from 0.000491168 ++to 0.00049117
Heightened Def Con from 0.00049117 to 0.00049117
Heightened Def Con from 0.00049117 to 0.000491172
Heightened Def Con from 0.000491172 to 0.000491173
Heightened Def Con from 0.000491179 to 0.000491179
Heightened Def Con from 0.000491179 +to 0.000491181
Heightened Def Con from 0.000491181 to 0.000491181
Heightened Def Con from 0.000491181 to 0.000491182
Heightened Def Con from 0.000491182 to 0.000491182
Heightened Def Con from 0.000491182 to 0.000491183
Heightened Def Con from 0.000491213 to 0.000491214
Heightened Def Con from 0.000491215 +to 0.000491215
Heightened Def Con from 0.000491215 +to 0.000491216
Heightened Def Con from 0.000491217 +to 0.000491218
Heightened Def Con from 0.000491218 +to 0.000491218
Heightened Def Con from 0.000491218 ++to 0.000491219
Heightened Def Con from 0.000491225 to 0.000491226
Heightened Def Con from 0.000491226 to 0.000491226
Heightened Def Con from 0.000491226 to 0.000491226
Heightened Def Con from 0.000491227 to 0.000491228
Heightened Def Con from 0.000491228 to 0.000491228
Heightened Def Con from 0.000491228 +to 0.000491228
Heightened Def Con from 0.000491228 to 0.000491228
Heightened Def Con from 0.000491228 to 0.000491229
Heightened Def Con from 0.000491229 to 0.000491229
Heightened Def Con from 0.000491229 to 0.000491231
Heightened Def Con from 0.000491231 to 0.000491231
Heightened Def Con from 0.000491231 to 0.000491232
Heightened Def Con from 0.000491232 +++to 0.000491233
Heightened Def Con from 0.000491236 to 0.000491237
Heightened Def Con from 0.000491239 to 0.000491239
Heightened Def Con from 0.000491239 +to 0.00049124
Heightened Def Con from 0.00049124 to 0.000491241
Heightened Def Con from 0.000491242 to 0.000491243
Heightened Def Con from 0.000491246 +to 0.000491247
Heightened Def Con from 0.000491247 to 0.000491247
Heightened Def Con from 0.000491247 to 0.000491248
Heightened Def Con from 0.00049125 +to 0.00049125
Heightened Def Con from 0.00049125 to 0.000491251
Heightened Def Con from 0.000491251 +to 0.000491252
Heightened Def Con from 0.000491252 to 0.000491253
Heightened Def Con from 0.000491255 to 0.000491256
Heightened Def Con from 0.000491542 to 0.000491543
Heightened Def Con from 0.000491543 to 0.000491544
Heightened Def Con from 0.000491558 to 0.00049156
Heightened Def Con from 0.000491574 +to 0.000491575
Heightened Def Con from 0.000491575 to 0.000491575
Heightened Def Con from 0.000491575 +to 0.000491576
Heightened Def Con from 0.000491576 to 0.000491577
Heightened Def Con from 0.000491577 to 0.000491579
Heightened Def Con from 0.000491579 to 0.00049158
Heightened Def Con from 0.00049158 to 0.000491581
Heightened Def Con from 0.000491581 +to 0.000491582
Heightened Def Con from 0.000491584 to 0.000491585
Heightened Def Con from 0.000491589 to 0.00049159
Heightened Def Con from 0.000491592 to 0.000491593
Heightened Def Con from 0.000491593 to 0.000491594
Heightened Def Con from 0.000491594 to 0.000491595
Heightened Def Con from 0.000491602 to 0.000491602
Heightened Def Con from 0.000491602 +to 0.000491603
Heightened Def Con from 0.000491603 to 0.000491603
Heightened Def Con from 0.000491603 to 0.000491603
Heightened Def Con from 0.000491604 to 0.000491604
Heightened Def Con from 0.000491604 +to 0.000491604
Heightened Def Con from 0.000491604 to 0.000491604
Heightened Def Con from 0.000491604 to 0.000491605
Heightened Def Con from 0.000491605 to 0.000491605
Heightened Def Con from 0.000491605 +to 0.000491606
Heightened Def Con from 0.000491606 to 0.000491607
Heightened Def Con from 0.000491607 to 0.000491607
Heightened Def Con from 0.000491607 ++to 0.000491607
Heightened Def Con from 0.000491607 to 0.000491609
Heightened Def Con from 0.000491615 to 0.000491615
Heightened Def Con from 0.000491615 +to 0.000491617
Heightened Def Con from 0.00049162 to 0.000491621
Heightened Def Con from 0.000491621 to 0.000491621
Heightened Def Con from 0.000491621 +to 0.000491621
Heightened Def Con from 0.000491621 to 0.000491621
Heightened Def Con from 0.000491622 to 0.000491623
Heightened Def Con from 0.000491623 ++to 0.000491623
Heightened Def Con from 0.000491623 to 0.000491623
Heightened Def Con from 0.000491623 to 0.000491624
Heightened Def Con from 0.000491627 to 0.000491627
Heightened Def Con from 0.000491627 +to 0.000491629
Heightened Def Con from 0.000491632 to 0.000491633
Heightened Def Con from 0.000491633 ++to 0.000491633
Heightened Def Con from 0.000491633 to 0.000491634
Heightened Def Con from 0.000491636 to 0.000491637
Heightened Def Con from 0.000491638 to 0.000491639
Heightened Def Con from 0.000491639 to 0.000491639
Heightened Def Con from 0.000491639 to 0.000491639
Heightened Def Con from 0.000491639 ++to 0.00049164
Heightened Def Con from 0.000491656 +to 0.000491657
Heightened Def Con from 0.000491657 to 0.000491657
Heightened Def Con from 0.000491658 to 0.000491659
Heightened Def Con from 0.000491659 to 0.00049166
Heightened Def Con from 0.000491668 +to 0.000491669
Heightened Def Con from 0.000491669 ++to 0.00049167
Heightened Def Con from 0.000491672 to 0.000491673
Heightened Def Con from 0.000491673 to 0.000491675
Heightened Def Con from 0.000491677 ++to 0.000491677
Heightened Def Con from 0.000491677 to 0.000491677
Heightened Def Con from 0.000491677 ++to 0.000491678
Heightened Def Con from 0.000491678 to 0.000491679
Heightened Def Con from 0.000491679 ++to 0.000491679
Heightened Def Con from 0.00049168 to 0.00049168
Heightened Def Con from 0.00049168 to 0.000491681
Heightened Def Con from 0.000491681 to 0.000491682
Heightened Def Con from 0.000491682 to 0.000491683
Heightened Def Con from 0.000491683 +to 0.000491683
Heightened Def Con from 0.000491683 to 0.000491685
Heightened Def Con from 0.000491685 to 0.000491685
Heightened Def Con from 0.000491685 to 0.000491686
Heightened Def Con from 0.000491686 to 0.000491687
Heightened Def Con from 0.000491689 ++to 0.000491689
Heightened Def Con from 0.000491689 to 0.00049169
Heightened Def Con from 0.000491692 to 0.000491693
Heightened Def Con from 0.000491695 +to 0.000491696
Heightened Def Con from 0.000491696 ++to 0.000491697
Heightened Def Con from 0.000491697 to 0.000491698
Heightened Def Con from 0.000491698 to 0.000491699
Heightened Def Con from 0.000491699 to 0.000491699
Heightened Def Con from 0.000491699 to 0.000491699
Heightened Def Con from 0.000491699 to 0.000491699
Heightened Def Con from 0.000491699 to 0.0004917
Heightened Def Con from 0.000491702 to 0.000491703
Heightened Def Con from 0.000491717 to 0.000491718
Heightened Def Con from 0.00049172 to 0.00049172
Heightened Def Con from 0.00049172 to 0.00049172
Heightened Def Con from 0.00049172 ++to 0.000491721
Heightened Def Con from 0.000491721 to 0.000491721
Heightened Def Con from 0.000491721 to 0.000491722
Heightened Def Con from 0.000491722 +++to 0.000491722
Heightened Def Con from 0.000491722 to 0.000491722
Heightened Def Con from 0.000491723 to 0.000491723
Heightened Def Con from 0.000491723 to 0.000491723
Heightened Def Con from 0.000491723 to 0.000491723
Heightened Def Con from 0.000491723 +to 0.000491724
Heightened Def Con from 0.000491724 +to 0.000491725
Heightened Def Con from 0.000491726 to 0.000491726
Heightened Def Con from 0.000491726 ++to 0.000491727
Heightened Def Con from 0.000491727 to 0.000491728
Heightened Def Con from 0.000491728 to 0.000491729
Heightened Def Con from 0.000491729 to 0.00049173
Heightened Def Con from 0.00049173 to 0.00049173
Heightened Def Con from 0.00049173 to 0.00049173
Heightened Def Con from 0.000491731 to 0.000491732
Heightened Def Con from 0.000491733 to 0.000491734
Heightened Def Con from 0.00049188 to 0.000491881
Heightened Def Con from 0.00049189 ++to 0.00049189
Heightened Def Con from 0.00049189 to 0.000491891
Heightened Def Con from 0.000491891 to 0.000491892
Heightened Def Con from 0.000491896 to 0.000491897
Heightened Def Con from 0.000491897 to 0.000491898
Heightened Def Con from 0.0004919 to 0.000491901
Heightened Def Con from 0.000491901 to 0.000491901
Heightened Def Con from 0.000491901 +to 0.000491902
Heightened Def Con from 0.000491961 to 0.000491961
Heightened Def Con from 0.000491962 to 0.000491963
Heightened Def Con from 0.000491963 to 0.000491964
Heightened Def Con from 0.00049197 to 0.000491971
Heightened Def Con from 0.000491973 to 0.000491973
Heightened Def Con from 0.000491973 to 0.000491973
Heightened Def Con from 0.000491973 +to 0.000491973
Heightened Def Con from 0.000491973 to 0.000491975
Heightened Def Con from 0.000491978 to 0.000491978
Heightened Def Con from 0.000491978 to 0.000491978
Heightened Def Con from 0.000491978 to 0.000491978
Heightened Def Con from 0.000491978 to 0.000491979
Heightened Def Con from 0.00049198 to 0.000491981
Heightened Def Con from 0.000491981 to 0.000491981
Heightened Def Con from 0.000491981 +to 0.000491982
Heightened Def Con from 0.000491982 +to 0.000491983
Heightened Def Con from 0.000491983 to 0.000491984
Heightened Def Con from 0.000491984 to 0.000491984
Heightened Def Con from 0.000491984 to 0.000491984
Heightened Def Con from 0.000491984 to 0.000491985
Heightened Def Con from 0.000491985 to 0.000491986
Heightened Def Con from 0.000491986 to 0.000491987
Heightened Def Con from 0.000491989 +to 0.00049199
Heightened Def Con from 0.000491991 to 0.000491991
Heightened Def Con from 0.000491993 to 0.000491994
Heightened Def Con from 0.000491994 to 0.000491995
Heightened Def Con from 0.000491995 ++to 0.000491996
Heightened Def Con from 0.000491996 to 0.000491996
Heightened Def Con from 0.000491996 +to 0.000491997
Heightened Def Con from 0.000492017 +to 0.000492018
Heightened Def Con from 0.00049202 to 0.000492021
Heightened Def Con from 0.000492023 to 0.000492023
Heightened Def Con from 0.000492023 to 0.000492023
Heightened Def Con from 0.000492023 +to 0.000492024
Heightened Def Con from 0.000492024 to 0.000492024
Heightened Def Con from 0.000492024 +to 0.000492025
Heightened Def Con from 0.000492031 to 0.000492032
Heightened Def Con from 0.000492032 +to 0.000492033
Heightened Def Con from 0.000492033 to 0.000492033
Heightened Def Con from 0.000492034 to 0.000492035
Heightened Def Con from 0.000492035 to 0.000492037
Heightened Def Con from 0.000492037 to 0.000492037
Heightened Def Con from 0.000492037 +to 0.000492038
Heightened Def Con from 0.00049204 to 0.000492041
Heightened Def Con from 0.000492041 +to 0.000492043
Heightened Def Con from 0.000492057 ++to 0.000492058
Heightened Def Con from 0.000492058 to 0.000492058
Heightened Def Con from 0.000492058 to 0.000492058
Heightened Def Con from 0.000492058 +to 0.000492059
Heightened Def Con from 0.00049206 to 0.00049206
Heightened Def Con from 0.00049206 +to 0.000492061
Heightened Def Con from 0.000492061 to 0.000492062
Heightened Def Con from 0.000492062 to 0.000492062
Heightened Def Con from 0.000492062 ++to 0.000492062
Heightened Def Con from 0.000492062 to 0.000492062
Heightened Def Con from 0.000492062 to 0.000492062
Heightened Def Con from 0.000492062 to 0.000492063
Heightened Def Con from 0.000492063 to 0.000492064
Heightened Def Con from 0.000492078 to 0.000492079
Heightened Def Con from 0.000492079 to 0.00049208
Heightened Def Con from 0.00049208 ++to 0.000492081
Heightened Def Con from 0.000492083 to 0.000492083
Heightened Def Con from 0.000492083 to 0.000492083
Heightened Def Con from 0.000492083 +to 0.000492083
Heightened Def Con from 0.000492083 to 0.000492084
Heightened Def Con from 0.000492084 to 0.000492086
Heightened Def Con from 0.000492087 ++to 0.000492088
Heightened Def Con from 0.000492088 +to 0.000492089
Heightened Def Con from 0.000492091 to 0.000492091
Heightened Def Con from 0.000492091 to 0.000492093
Heightened Def Con from 0.000492097 to 0.000492097
Heightened Def Con from 0.000492097 +to 0.000492098
Heightened Def Con from 0.0004921 to 0.0004921
Heightened Def Con from 0.0004921 +to 0.0004921
Heightened Def Con from 0.0004921 to 0.000492101
Heightened Def Con from 0.000492101 to 0.000492101
Heightened Def Con from 0.000492101 to 0.000492101
Heightened Def Con from 0.000492101 +to 0.000492102
Heightened Def Con from 0.000492103 to 0.000492103
Heightened Def Con from 0.000492103 +to 0.000492105
Heightened Def Con from 0.000492106 +to 0.000492107
Heightened Def Con from 0.000492107 to 0.000492108
Heightened Def Con from 0.00049211 to 0.00049211
Heightened Def Con from 0.00049211 +to 0.00049211
Heightened Def Con from 0.00049211 to 0.000492111
Heightened Def Con from 0.000492111 to 0.000492112
Heightened Def Con from 0.000492115 to 0.000492116
Heightened Def Con from 0.000492116 to 0.000492117
Heightened Def Con from 0.000492117 to 0.000492118
Heightened Def Con from 0.000492118 to 0.000492119
Heightened Def Con from 0.000492119 to 0.00049212
Heightened Def Con from 0.000492122 to 0.000492122
Heightened Def Con from 0.000492122 to 0.000492122
Heightened Def Con from 0.000492122 to 0.000492122
Heightened Def Con from 0.000492122 to 0.000492123
Heightened Def Con from 0.000492123 to 0.000492124
Heightened Def Con from 0.000492187 to 0.000492187
Heightened Def Con from 0.000492187 to 0.000492187
Heightened Def Con from 0.000492188 to 0.000492188
Heightened Def Con from 0.000492188 to 0.000492189
Heightened Def Con from 0.000492195 to 0.000492195
Heightened Def Con from 0.000492195 to 0.000492196
Heightened Def Con from 0.000492196 to 0.000492197
Heightened Def Con from 0.0004922 to 0.000492201
Heightened Def Con from 0.000492201 to 0.000492201
Heightened Def Con from 0.000492201 +to 0.000492203
Heightened Def Con from 0.000492203 to 0.000492203
Heightened Def Con from 0.000492204 to 0.000492204
Heightened Def Con from 0.000492204 to 0.000492204
Heightened Def Con from 0.000492204 to 0.000492205
Heightened Def Con from 0.000492211 to 0.000492213
Heightened Def Con from 0.000492219 to 0.00049222
Heightened Def Con from 0.00049222 to 0.000492221
Heightened Def Con from 0.000492221 to 0.000492222
